,Unnamed: 0,url,indexed,published,search_indexed,title_snippet,content_snippet,title,content,root_url,domain_url,host_url,parent_url,lang,porn_level,fluency_level,spam_level,sentiment,source_type,post_type,cluster_id,meta_cluster_id,tags_internal,tags_marking,tags_customer,entity_urls,images.url,images.width,images.height,images.legend,videos.url,videos.width,videos.height,videos.legend,pagemonitoring_sitemon_siteid,matched_profile,article_extended_attributes.facebook_shares,article_extended_attributes.facebook_likes,article_extended_attributes.twitter_retweets,article_extended_attributes.url_views,article_extended_attributes.pinterest_likes,article_extended_attributes.pinterest_pins,article_extended_attributes.pinterest_repins,article_extended_attributes.youtube_views,article_extended_attributes.youtube_likes,article_extended_attributes.youtube_dislikes,article_extended_attributes.instagram_likes,article_extended_attributes.twitter_shares,article_extended_attributes.num_comments,source_extended_attributes.alexa_pageviews,source_extended_attributes.facebook_followers,source_extended_attributes.twitter_followers,source_extended_attributes.instagram_followers,source_extended_attributes.pinterest_followers,extra_article_attributes.world_data.continent,extra_article_attributes.world_data.country,extra_article_attributes.world_data.country_code,extra_article_attributes.world_data.region,extra_article_attributes.world_data.city,extra_article_attributes.world_data.longitude,extra_article_attributes.world_data.latitude,extra_author_attributes.id,extra_author_attributes.type,extra_author_attributes.name,extra_author_attributes.birthdate.date,extra_author_attributes.birthdate.resolution,extra_author_attributes.gender,extra_author_attributes.image_url,extra_author_attributes.short_name,extra_author_attributes.url,extra_author_attributes.world_data.continent,extra_author_attributes.world_data.country,extra_author_attributes.world_data.country_code,extra_author_attributes.world_data.region,extra_author_attributes.world_data.city,extra_author_attributes.world_data.longitude,extra_author_attributes.world_data.latitude,extra_source_attributes.world_data.continent,extra_source_attributes.world_data.country,extra_source_attributes.world_data.country_code,extra_source_attributes.world_data.region,extra_source_attributes.world_data.city,extra_source_attributes.world_data.longitude,extra_source_attributes.world_data.latitude,engagement,reach,retweets,translated_tweets,stopped_tweets,normalised_tweets
10,10,http://twitter.com/elcomercio/status/553703680135159808,10/01/2015 01:03,10/01/2015 01:03,10/01/2015 01:06,,#Nasca: dictan prisión preventiva para activista de @GreenpeaceGreenpeace ► bit.ly/1A1eUoD pic.twitter.com/fR2UrUGQgB,,#Nasca: dictan prisión preventiva para activista de @Greenpeace ► http://t.co/X3guIM9dhA http://t.co/fR2UrUGQgB,http://twitter.com/elcomercio/,http://twitter.com/,http://twitter.com/,http://twitter.com/elcomercio/status/553703680135159808,es,0,4,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,hasImage,,,"[{""expended_url"":""http://twitter.com/elcomercio/status/553703680135159808/photo/1"",""display_url"":""pic.twitter.com/fR2UrUGQgB"",""url"":""http://t.co/fR2UrUGQgB""},{""expended_url"":""http://bit.ly/1A1eUoD"",""display_url"":""bit.ly/1A1eUoD"",""url"":""http://t.co/X3guIM9dhA""}]",http://pbs.twimg.com/media/B68mkBmIYAAbRq_.jpg,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,52,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,1645259,0,0,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,tw:8168562,,El Comercio,0,DAY,MALE,http://pbs.twimg.com/profile_images/552462774425513984/Sq3SZ1HB_normal.jpeg,elcomercio,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,52,1645259,52,#Nasca: Dictate remand forGreenpeace activist ► http://t.co/X3guIM9dhA http://t.co/fR2UrUGQgB,#Nasca: Dictate remand forGreenpeace activist ► http://t.co/X3guIM9dhA http://t.co/fR2UrUGQgB,"[u'nasca', u'dictat', u'remand', u'forgreenpeac', u'activist', u'\u25ba', u'httptcox3guim9dha', u'httptcofr2urugqgb']"
11,11,http://twitter.com/ljcisneros/status/553702647069700097,10/01/2015 00:59,10/01/2015 00:59,10/01/2015 01:02,,Agencia @AP aclara q su fotógrafo RodrigoAbd cumplió labor periodística y no es d #Greenpeace #Nasca bit.ly/1HQBqqg @MinCulturaPe,,Agencia @AP aclara q su fotógrafo RodrigoAbd cumplió labor periodística y no es d #Greenpeace #Nasca http://t.co/M7Lqyn9guQ @MinCulturaPe,http://twitter.com/ljcisneros/,http://twitter.com/,http://twitter.com/,http://twitter.com/ljcisneros/status/553702647069700097,es,0,56,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://bit.ly/1HQBqqg"",""display_url"":""bit.ly/1HQBqqg"",""url"":""http://t.co/M7Lqyn9guQ""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,3,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,28557,0,0,,,,,,0.0,0.0,tw:54338207,,luis jaime cisneros,0,DAY,MALE,http://pbs.twimg.com/profile_images/378800000626883873/18d2909eafee32a0ded71f5fc6704072_normal.jpeg,ljcisneros,,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,3,28557,3,QAP Agency clarifies your photographer RodrigoAbd fulfilled journalism and not d #Greenpeace #Nasca http://t.co/M7Lqyn9guQMinCulturaPe,QAP Agency clarifies photographer RodrigoAbd fulfilled journalism d #Greenpeace #Nasca http://t.co/M7Lqyn9guQMinCulturaPe,"[u'qap', u'agenc', u'clarifi', u'photograph', u'rodrigoabd', u'fulfil', u'journal', u'd', u'greenpeac', u'nasca', u'httptcom7lqyn9guqminculturap']"
12,12,http://twitter.com/ljcisneros/status/553700608654704640,10/01/2015 00:51,10/01/2015 00:51,10/01/2015 00:53,,Agencia @AP aclara q su fotógrafo RodrigoAbd cumplió labor periodística y no es de #Greenpeace #Nasca bit.ly/1HQBqqg @prensafiscalia,,Agencia @AP aclara q su fotógrafo RodrigoAbd cumplió labor periodística y no es de #Greenpeace #Nasca http://t.co/M7Lqyn9guQ @prensafiscalia,http://twitter.com/ljcisneros/,http://twitter.com/,http://twitter.com/,http://twitter.com/ljcisneros/status/553700608654704640,es,0,56,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://bit.ly/1HQBqqg"",""display_url"":""bit.ly/1HQBqqg"",""url"":""http://t.co/M7Lqyn9guQ""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,3,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,28557,0,0,,,,,,0.0,0.0,tw:54338207,,luis jaime cisneros,0,DAY,MALE,http://pbs.twimg.com/profile_images/378800000626883873/18d2909eafee32a0ded71f5fc6704072_normal.jpeg,ljcisneros,,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,3,28557,3,QAP Agency clarifies your photographer RodrigoAbd fulfilled journalistic work and is not #Greenpeace #Nasca http://t.co/M7Lqyn9guQprensafiscalia,QAP Agency clarifies photographer RodrigoAbd fulfilled journalistic work #Greenpeace #Nasca http://t.co/M7Lqyn9guQprensafiscalia,"[u'qap', u'agenc', u'clarifi', u'photograph', u'rodrigoabd', u'fulfil', u'journalist', u'work', u'greenpeac', u'nasca', u'httptcom7lqyn9guqprensafiscalia']"
13,13,http://twitter.com/terrape/status/553699012231315457,10/01/2015 00:45,10/01/2015 00:45,10/01/2015 00:47,,Líneas de Nazca: admiten prisión preventiva para miembros de #Greenpeace ow.ly/H5mCe pic.twitter.com/cKxmlsfgbX,,Líneas de Nazca: admiten prisión preventiva para miembros de #Greenpeace http://t.co/Q68XUIJVHN http://t.co/cKxmlsfgbX,http://twitter.com/terrape/,http://twitter.com/,http://twitter.com/,http://twitter.com/terrape/status/553699012231315457,es,0,21,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,hasImage,,,"[{""expended_url"":""http://twitter.com/terrape/status/553699012231315457/photo/1"",""display_url"":""pic.twitter.com/cKxmlsfgbX"",""url"":""http://t.co/cKxmlsfgbX""},{""expended_url"":""http://ow.ly/H5mCe"",""display_url"":""ow.ly/H5mCe"",""url"":""http://t.co/Q68XUIJVHN""}]",http://pbs.twimg.com/media/B68iUTxCUAAs21l.jpg,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,6,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,281859,0,0,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,tw:39620329,,terra.com.pe,0,DAY,FEMALE,http://pbs.twimg.com/profile_images/465811272156463104/cLj8zb36_normal.png,terrape,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,6,281859,6,Nazca Lines: Allowed remand for members #Greenpeace http://t.co/Q68XUIJVHN http://t.co/cKxmlsfgbX,Nazca Lines: Allowed remand members #Greenpeace http://t.co/Q68XUIJVHN http://t.co/cKxmlsfgbX,"[u'nazca', u'line', u'allow', u'remand', u'member', u'greenpeac', u'httptcoq68xuijvhn', u'httptcockxmlsfgbx']"
14,14,http://twitter.com/RadioSanBorja/status/553697386670071808,10/01/2015 00:38,10/01/2015 00:38,10/01/2015 00:40,,#LoÚltimo: Poder Judicial dictó prisión preventiva para activistas de Greenpeace por daños a las Líneas de Nasca pic.twitter.com/62lPCozOEH,,#LoÚltimo: Poder Judicial dictó prisión preventiva para activistas de Greenpeace por daños a las Líneas de Nasca http://t.co/62lPCozOEH,http://twitter.com/RadioSanBorja/,http://twitter.com/,http://twitter.com/,http://twitter.com/RadioSanBorja/status/553697386670071808,es,0,86,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,hasImage,,,"[{""expended_url"":""http://twitter.com/RadioSanBorja/status/553697386670071808/photo/1"",""display_url"":""pic.twitter.com/62lPCozOEH"",""url"":""http://t.co/62lPCozOEH""}]",http://pbs.twimg.com/media/B68g1ryIIAAq8uF.jpg,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,2,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,14261,0,0,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,tw:125390122,,Radio San Borja,0,DAY,MALE,http://pbs.twimg.com/profile_images/551469920957894656/b3drzw6Q_normal.jpeg,RadioSanBorja,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,2,14261,2,# LoÚltimo Judiciary remanded to prison for Greenpeace activists for damage to the Nasca Lines http://t.co/62lPCozOEH,# LoÚltimo Judiciary remanded prison Greenpeace activists damage Nasca Lines http://t.co/62lPCozOEH,"[u'lo\xdaltimo', u'judiciari', u'remand', u'prison', u'greenpeac', u'activist', u'damag', u'nasca', u'line', u'httptco62lpcozoeh']"
15,15,http://twitter.com/Diario16/status/553696110372741121,10/01/2015 00:33,10/01/2015 00:33,10/01/2015 00:35,,#ALERTA Líneas de Nasca: Piden prisión preventiva para activistas de Greenpeace bit.ly/1yMeh6R pic.twitter.com/pKr3nYsZ6H,,#ALERTA Líneas de Nasca: Piden prisión preventiva para activistas de Greenpeace http://t.co/BIq5Z9bJjz http://t.co/pKr3nYsZ6H,http://twitter.com/Diario16/,http://twitter.com/,http://twitter.com/,http://twitter.com/Diario16/status/553696110372741121,es,0,25,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,hasImage,,,"[{""expended_url"":""http://twitter.com/Diario16/status/553696110372741121/photo/1"",""display_url"":""pic.twitter.com/pKr3nYsZ6H"",""url"":""http://t.co/pKr3nYsZ6H""},{""expended_url"":""http://bit.ly/1yMeh6R"",""display_url"":""bit.ly/1yMeh6R"",""url"":""http://t.co/BIq5Z9bJjz""}]",http://pbs.twimg.com/media/B68frRGCYAEpNM3.jpg,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,3,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,139979,0,0,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,tw:201246685,,Diario16,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/463432877783277568/H5l4z3c2_normal.jpeg,Diario16,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,3,139979,3,#ALERTA Nasca Lines: Call remand for Greenpeace activists http://t.co/BIq5Z9bJjz http://t.co/pKr3nYsZ6H,#ALERTA Nasca Lines: Call remand Greenpeace activists http://t.co/BIq5Z9bJjz http://t.co/pKr3nYsZ6H,"[u'alerta', u'nasca', u'line', u'call', u'remand', u'greenpeac', u'activist', u'httptcobiq5z9bjjz', u'httptcopkr3nysz6h']"
16,16,http://twitter.com/noticiAmerica/status/553695180675883008,10/01/2015 00:29,10/01/2015 00:29,10/01/2015 00:32,,Admiten prisión preventiva para activista argentino de #Greenpeace por daño a las Líneas de Nasca ► ow.ly/H5kPd,,Admiten prisión preventiva para activista argentino de #Greenpeace por daño a las Líneas de Nasca ► http://t.co/N0urS4JtlS,http://twitter.com/noticiAmerica/,http://twitter.com/,http://twitter.com/,http://twitter.com/noticiAmerica/status/553695180675883008,es,0,79,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://ow.ly/H5kPd"",""display_url"":""ow.ly/H5kPd"",""url"":""http://t.co/N0urS4JtlS""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,8,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,1224705,0,0,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,tw:65549291,,AméricaNoticias.pe ,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/525400302057320448/r_HV5lKt_normal.png,noticiAmerica,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,8,1224705,8,Pet remand for Argentine activist #Greenpeace by damage to the Nasca Lines ► http://t.co/N0urS4JtlS,Pet remand Argentine activist #Greenpeace damage Nasca Lines ► http://t.co/N0urS4JtlS,"[u'pet', u'remand', u'argentin', u'activist', u'greenpeac', u'damag', u'nasca', u'line', u'\u25ba', u'httptcon0urs4jtl']"
17,17,http://twitter.com/CirculolecRoma/status/553666310622560258,09/01/2015 22:35,09/01/2015 22:35,09/01/2015 22:37,,Piden prisión preventiva para el director de Greenpeace por el daño a las líneas de Nazca: También para los vá... bit.ly/1FASKBZ,,Piden prisión preventiva para el director de Greenpeace por el daño a las líneas de Nazca: También para los vá... http://t.co/TR0st4sJSP,http://twitter.com/CirculolecRoma/,http://twitter.com/,http://twitter.com/,http://twitter.com/CirculolecRoma/status/553666310622560258,es,0,100,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://bit.ly/1FASKBZ"",""display_url"":""bit.ly/1FASKBZ"",""url"":""http://t.co/TR0st4sJSP""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,2,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,16722,0,0,Europe,Italy,it,Lazio,Rome,12.4832584215,41.8959556265,tw:130823696,,Círculo Lectura Roma,0,DAY,FEMALE,http://pbs.twimg.com/profile_images/806831026/Home_Photo_books_normal.jpg,CirculolecRoma,,Europe,Italy,it,Lazio,Rome,12.4832584215,41.8959556265,Europe,Italy,it,Lazio,Rome,12.4832584215,41.8959556265,2,16722,2,Ask remand for director of Greenpeace by damage to the Nazca Lines: Also for vá ... http://t.co/TR0st4sJSP,Ask remand director Greenpeace damage Nazca Lines: Also vá ... http://t.co/TR0st4sJSP,"[u'ask', u'remand', u'director', u'greenpeac', u'damag', u'nazca', u'line', u'also', u'v\xe1', u'httptcotr0st4sjsp']"
18,18,http://twitter.com/libertaddigital/status/553661032183255040,09/01/2015 22:14,09/01/2015 22:14,09/01/2015 22:16,,Piden prisión preventiva para el director de Greenpeace por el daño a las líneas de Nazca dlvr.it/83fsW6,,Piden prisión preventiva para el director de Greenpeace por el daño a las líneas de Nazca http://t.co/nrawaXbYcB,http://twitter.com/libertaddigital/,http://twitter.com/,http://twitter.com/,http://twitter.com/libertaddigital/status/553661032183255040,es,0,100,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://dlvr.it/83fsW6"",""display_url"":""dlvr.it/83fsW6"",""url"":""http://t.co/nrawaXbYcB""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,16,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,43946,0,0,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,tw:27038703,,Libertad Digital,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/2572921467/fyw57ibtk8z503kgs8gn_normal.jpeg,libertaddigital,,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,16,43946,16,Ask remand for director of Greenpeace by damage to the Nazca lines http://t.co/nrawaXbYcB,Ask remand director Greenpeace damage Nazca lines http://t.co/nrawaXbYcB,"[u'ask', u'remand', u'director', u'greenpeac', u'damag', u'nazca', u'line', u'httptconrawaxbycb']"
19,19,http://twitter.com/Poder_Judicial_/status/553618267462303746,09/01/2015 19:24,09/01/2015 19:24,09/01/2015 19:26,,Pedido de Prisión preventiva contra activistas de Greenpeace por causar daños en las Líneas de Nasca será... fb.me/7dygPWler,,Pedido de Prisión preventiva contra activistas de Greenpeace por causar daños en las Líneas de Nasca será... http://t.co/7XZEMhKG38,http://twitter.com/Poder_Judicial_/,http://twitter.com/,http://twitter.com/,http://twitter.com/Poder_Judicial_/status/553618267462303746,es,0,100,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://fb.me/7dygPWler"",""display_url"":""fb.me/7dygPWler"",""url"":""http://t.co/7XZEMhKG38""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,4,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,102044,0,0,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,tw:271439668,,Poder Judicial Perú,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/552303223604666368/mb7tMUYk_normal.png,Poder_Judicial_,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,4,102044,4,It Remand order against Greenpeace activists for damage Nasca Lines will ... http://t.co/7XZEMhKG38,It Remand order Greenpeace activists damage Nasca Lines ... http://t.co/7XZEMhKG38,"[u'it', u'remand', u'order', u'greenpeac', u'activist', u'damag', u'nasca', u'line', u'httptco7xzemhkg38']"
20,20,http://twitter.com/BlogEcologismo/status/553509657390882816,09/01/2015 12:12,09/01/2015 12:12,09/01/2015 12:14,,Greenpeace arruina las Líneas de Nazca en Perú - #fb tinyurl.com/mkyuaxj,,Greenpeace arruina las Líneas de Nazca en Perú - #fb http://t.co/Da895cv0El,http://twitter.com/BlogEcologismo/,http://twitter.com/,http://twitter.com/,http://twitter.com/BlogEcologismo/status/553509657390882816,es,0,50,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://tinyurl.com/mkyuaxj"",""display_url"":""tinyurl.com/mkyuaxj"",""url"":""http://t.co/Da895cv0El""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,2,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,40897,0,0,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,tw:180434089,,Ecologismo,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/1824471866/twittericon_normal.jpg,BlogEcologismo,,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,2,40897,2,Greenpeace ruins the Nazca Lines in Peru - #fb http://t.co/Da895cv0El,Greenpeace ruins Nazca Lines Peru - #fb http://t.co/Da895cv0El,"[u'greenpeac', u'ruin', u'nazca', u'line', u'peru', u'fb', u'httptcoda895cv0el']"
21,21,http://twitter.com/Elremiendo/status/553502028874268672,09/01/2015 11:42,09/01/2015 11:42,09/01/2015 11:44,,20minutos.es Piden prisión preventiva a los activistas de Greenpeace por dañar las líneas de Nazca elremiendo.com/Periodicos/Esp…,,20minutos.es Piden prisión preventiva a los activistas de Greenpeace por dañar las líneas de Nazca http://t.co/zjI83FnDsj,http://twitter.com/Elremiendo/,http://twitter.com/,http://twitter.com/,http://twitter.com/Elremiendo/status/553502028874268672,es,0,100,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://www.elremiendo.com/Periodicos/Espana/Madrid/#.VK-wfrFkOwg.twitter"",""display_url"":""elremiendo.com/Periodicos/Esp…"",""url"":""http://t.co/zjI83FnDsj""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,2,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,54427,0,0,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,tw:399085593,,Elremiendo.com,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/1609771100/logo_elremiendo_normal.jpg,Elremiendo,,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,2,54427,2,They ask 20minutos.es pre Greenpeace activists prison for damaging the Nazca lines http://t.co/zjI83FnDsj,They ask 20minutos.es pre Greenpeace activists prison damaging Nazca lines http://t.co/zjI83FnDsj,"[u'they', u'ask', u'20minutos', u'pre', u'greenpeac', u'activist', u'prison', u'damag', u'nazca', u'line', u'httptcozji83fndsj']"
22,22,http://twitter.com/repal49/status/553291455180324864,08/01/2015 21:46,08/01/2015 21:45,08/01/2015 21:49,,Misterio en Nasca: ¿Greenpeace y la reportera japonesa fueron guiados por la misma persona? fb.me/76xkLGwsl,,Misterio en Nasca: ¿Greenpeace y la reportera japonesa fueron guiados por la misma persona? http://t.co/mLXmbLPZ4y,http://twitter.com/repal49/,http://twitter.com/,http://twitter.com/,http://twitter.com/repal49/status/553291455180324864,es,0,63,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,isQuestion,,,"[{""expended_url"":""http://fb.me/76xkLGwsl"",""display_url"":""fb.me/76xkLGwsl"",""url"":""http://t.co/mLXmbLPZ4y""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,4,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,130,0,0,,Peru,pe,Ica,Ica,-75.7254917823,-14.067992738,tw:115406295,,Renan Palacios Uribe,0,DAY,MALE,http://pbs.twimg.com/profile_images/378800000210049857/6be479cbf74d2e57dcf6995ae2401f6f_normal.jpeg,repal49,,,Peru,pe,Ica,Ica,-75.7254917823,-14.067992738,,Peru,pe,Ica,Ica,-75.7254917823,-14.067992738,4,130,4,Mystery in Nasca: Greenpeace and the Japanese reporter were guided by the same person? http://t.co/mLXmbLPZ4y,Mystery Nasca: Greenpeace Japanese reporter guided person? http://t.co/mLXmbLPZ4y,"[u'mysteri', u'nasca', u'greenpeac', u'japanes', u'report', u'guid', u'person', u'httptcomlxmblpz4i']"
23,23,http://twitter.com/AlMomento360/status/553237262084108288,08/01/2015 18:10,08/01/2015 18:10,08/01/2015 18:12,,Piden prisión preventiva a activistas de Greenpeace por dañar líneas de Nazca ow.ly/GY05N,,Piden prisión preventiva a activistas de Greenpeace por dañar líneas de Nazca http://t.co/uQkyzDkRSs,http://twitter.com/AlMomento360/,http://twitter.com/,http://twitter.com/,http://twitter.com/AlMomento360/status/553237262084108288,es,0,100,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://ow.ly/GY05N"",""display_url"":""ow.ly/GY05N"",""url"":""http://t.co/uQkyzDkRSs""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,2,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,119713,0,0,South America,Venezuela,ve,Distrito Capital,Caracas,-66.9170371924,10.5009985544,tw:521928949,,almomento360,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/511442633143488512/unnO0k5Y_normal.jpeg,AlMomento360,,South America,Venezuela,ve,Distrito Capital,Caracas,-66.9170371924,10.5009985544,South America,Venezuela,ve,Distrito Capital,Caracas,-66.9170371924,10.5009985544,2,119713,2,Ask Greenpeace activists preventive prison for damaging Nazca lines http://t.co/uQkyzDkRSs,Ask Greenpeace activists preventive prison damaging Nazca lines http://t.co/uQkyzDkRSs,"[u'ask', u'greenpeac', u'activist', u'prevent', u'prison', u'damag', u'nazca', u'line', u'httptcouqkyzdkrss']"
24,24,http://twitter.com/fbajak/status/553200004828266496,08/01/2015 15:42,08/01/2015 15:42,08/01/2015 15:44,,Lineas Nazca - AP aclara que su fotógrafo Rodrigo Abd cumplió labor periodística y no formó parte de Greenpeace - bit.ly/1HQBqqg,,Lineas Nazca - AP aclara que su fotógrafo Rodrigo Abd cumplió labor periodística y no formó parte de Greenpeace - http://t.co/GkImWH0Vx4,http://twitter.com/fbajak/,http://twitter.com/,http://twitter.com/,http://twitter.com/fbajak/status/553200004828266496,es,0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://bit.ly/1HQBqqg"",""display_url"":""bit.ly/1HQBqqg"",""url"":""http://t.co/GkImWH0Vx4""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,4,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,4727,0,0,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,tw:15000537,,Frank Bajak,0,DAY,MALE,http://pbs.twimg.com/profile_images/499916653501501441/w0CdTcJn_normal.jpeg,fbajak,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,4,4727,4,Nazca Lines - AP clear that your photographer Rodrigo Abd fulfilled journalism and was not part of Greenpeace - http://t.co/GkImWH0Vx4,Nazca Lines - AP clear photographer Rodrigo Abd fulfilled journalism part Greenpeace - http://t.co/GkImWH0Vx4,"[u'nazca', u'line', u'ap', u'clear', u'photograph', u'rodrigo', u'abd', u'fulfil', u'journal', u'part', u'greenpeac', u'httptcogkimwh0vx4']"
